Proposed_Name	Gene_ID	Gene_Coordinates	strand	hosts	cycle	vibrant_accession	vibrant_title	query_length	interproscan_analysis_database	interproscan_signature_accession	interproscan_signature_description	interproscan_start	interproscan_stop	interproscan_evalue	interproscan_match_status	interproscan_annotation	interproscan_description	BLASTP_Subject_ID	BLASTP_Percent_ID	BLASTP_Alignment_Length	BLASTP_Mismatches	BLASTP_Gap_Openings	BLASTP_Start_Query	BLASTP_End_Query	BLASTP_Start_Subject	BLASTP_End_Subject	BLASTP_E_Value	BLASTP_Bitscore	BLASTP_Query_Length	BLASTP_Subject_Length	BLASTP_Subject_Phylums	BLASTP_Subject_Sciname	BLASTP_Subject_Taxid	BLASTP_Subject_Title
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_27	(23300..25750)	1	Lokiarchaeota	Lytic	VOG16939	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TAK96141.1	37.8	325	190	5	132	449	978	1297	2.70E-50	211.1	817	1407	0	Patescibacteria group bacterium	2052139	TAK96141.1 hypothetical protein EPO05_02505, partial [Patescibacteria group bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_27	(23300..25750)	1	Lokiarchaeota	Lytic	VOG16939	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OIO53618.1	40.1	324	182	6	131	449	138	454	2.90E-52	217.6	817	576	Candidatus Peregrinibacteria	Candidatus Peregrinibacteria bacterium CG1_02_54_53	1805323	OIO53618.1 hypothetical protein AUJ46_04475 [Candidatus Peregrinibacteria bacterium CG1_02_54_53]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_27	(23300..25750)	1	Lokiarchaeota	Lytic	VOG16939	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TAK96740.1	35.3	416	251	8	140	546	863	1269	1.30E-52	218.8	817	2371	0	Patescibacteria group bacterium	2052139	TAK96740.1 hypothetical protein EPO05_01005 [Patescibacteria group bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_27	(23300..25750)	1	Lokiarchaeota	Lytic	VOG16939	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RLC66057.1	38.2	346	207	4	108	446	214	559	3.10E-54	224.2	817	817	Chloroflexi	Chloroflexi bacterium	2026724	RLC66057.1 hypothetical protein DRH97_07090, partial [Chloroflexi bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_27	(23300..25750)	1	Lokiarchaeota	Lytic	VOG16939	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HEC66226.1	35.1	450	260	10	128	568	202	628	5.60E-56	229.9	817	1006	N/A	N/A		HEC66226.1 hypothetical protein [bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_27	(23300..25750)	1	Lokiarchaeota	Lytic	VOG16939	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NIT75520.1	40	325	191	4	126	448	222	544	1.10E-62	252.3	817	786	N/A	N/A		NIT75520.1 hypothetical protein [Thermoplasmata archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_28	(25753..26190)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_29	(26195..26905)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_30	(26847..27170)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_31	(27266..27682)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_32	(27744..28115)	1	Lokiarchaeota	Lytic	None	hypothetical protein	123	Gene3D	G3DSA:3.10.450.40	Unknown	12	120	6.00E-07	TRUE			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_33	(28132..29970)	1	Lokiarchaeota	Lytic	VOG00243	sp|P51767|BPJ_BPP2 Baseplate protein J	612	Pfam	PF04865	Baseplate J-like protein	71	132	3.50E-06	TRUE	IPR006949	Baseplate protein J-like	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_33	(28132..29970)	1	Lokiarchaeota	Lytic	VOG00243	sp|P51767|BPJ_BPP2 Baseplate protein J	612	Pfam	PF04865	Baseplate J-like protein	201	291	4.80E-07	TRUE	IPR006949	Baseplate protein J-like	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_34	(29975..31738)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_35	(31740..32441)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_36	(32443..32874)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MBD3260458.1	70.8	65	19	0	78	142	44	108	2.20E-16	95.9	144	111	N/A	N/A		MBD3260458.1 hypothetical protein [Candidatus Altiarchaeales archaeon]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_37	(32882..33241)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_38	(33234..34505)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_39	(34511..35248)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			PIW36693.1	36.4	195	94	5	13	180	7	198	1.10E-24	124	202	201	Candidatus Kerfeldbacteria	Candidatus Kerfeldbacteria bacterium CG_4_9_14_3_um_filter_45_8;Candidatus Kerfeldbacteria bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_45_12	2014243;2014247	PIW36693.1 hypothetical protein COW24_03975 [Candidatus Kerfeldbacteria bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_45_12]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			HAN73508.1	40.9	176	92	4	10	180	195	363	8.30E-25	124.4	202	788	N/A	N/A		HAN73508.1 hypothetical protein [Planktothrix sp. UBA8402]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			HHX91536.1	37.4	187	98	5	13	185	2	183	6.30E-25	124.8	202	186	N/A	N/A		HHX91536.1 hypothetical protein [Paracoccus sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			WP_125219850.1	38.8	183	97	4	10	180	4	183	4.80E-25	125.2	202	457	Proteobacteria	Methylomicrobium sp. wino1	2049332	WP_125219850.1 hypothetical protein [Methylomicrobium sp. wino1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			MBA3551195.1	41.4	181	91	4	13	186	52	224	3.70E-25	125.6	202	226	N/A	N/A		MBA3551195.1 hypothetical protein [Patescibacteria group bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			HHM04769.1	40.8	179	92	3	13	180	6	181	1.70E-25	126.7	202	443	N/A	N/A		HHM04769.1 hypothetical protein [Gammaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			ALP54080.1	40.6	180	91	5	13	180	9	184	1.20E-26	130.6	202	433	Proteobacteria	Candidatus Tenderia electrophaga	1748243	ALP54080.1 hypothetical protein Tel_13585 [Candidatus Tenderia electrophaga]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			NBO99654.1	42.8	173	86	5	13	182	2	164	8.00E-28	134.4	202	167	N/A	N/A		NBO99654.1 hypothetical protein [Proteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			WP_104420094.1	41	188	96	4	13	188	2	186	7.20E-29	137.9	202	186	Bacteroidetes	Lewinella xylanilytica	1514080	WP_104420094.1 hypothetical protein [Lewinella xylanilytica]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	Gene3D	G3DSA:3.40.50.300	P-loop containing nucleotide triphosphate hydrolases	5	200	3.20E-36	TRUE			MAG95060.1	45.5	178	89	5	11	186	7	178	9.10E-32	147.5	202	280	N/A	N/A		MAG95060.1 hypothetical protein [Rhodospirillaceae bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	PIW36693.1	36.4	195	94	5	13	180	7	198	1.10E-24	124	202	201	Candidatus Kerfeldbacteria	Candidatus Kerfeldbacteria bacterium CG_4_9_14_3_um_filter_45_8;Candidatus Kerfeldbacteria bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_45_12	2014243;2014247	PIW36693.1 hypothetical protein COW24_03975 [Candidatus Kerfeldbacteria bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_45_12]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HAN73508.1	40.9	176	92	4	10	180	195	363	8.30E-25	124.4	202	788	N/A	N/A		HAN73508.1 hypothetical protein [Planktothrix sp. UBA8402]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HHX91536.1	37.4	187	98	5	13	185	2	183	6.30E-25	124.8	202	186	N/A	N/A		HHX91536.1 hypothetical protein [Paracoccus sp.]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	WP_125219850.1	38.8	183	97	4	10	180	4	183	4.80E-25	125.2	202	457	Proteobacteria	Methylomicrobium sp. wino1	2049332	WP_125219850.1 hypothetical protein [Methylomicrobium sp. wino1]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	MBA3551195.1	41.4	181	91	4	13	186	52	224	3.70E-25	125.6	202	226	N/A	N/A		MBA3551195.1 hypothetical protein [Patescibacteria group bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HHM04769.1	40.8	179	92	3	13	180	6	181	1.70E-25	126.7	202	443	N/A	N/A		HHM04769.1 hypothetical protein [Gammaproteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	ALP54080.1	40.6	180	91	5	13	180	9	184	1.20E-26	130.6	202	433	Proteobacteria	Candidatus Tenderia electrophaga	1748243	ALP54080.1 hypothetical protein Tel_13585 [Candidatus Tenderia electrophaga]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NBO99654.1	42.8	173	86	5	13	182	2	164	8.00E-28	134.4	202	167	N/A	N/A		NBO99654.1 hypothetical protein [Proteobacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	WP_104420094.1	41	188	96	4	13	188	2	186	7.20E-29	137.9	202	186	Bacteroidetes	Lewinella xylanilytica	1514080	WP_104420094.1 hypothetical protein [Lewinella xylanilytica]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_40	(35251..35856)	1	Lokiarchaeota	Lytic	PF17784.1	Sulfotransferase domain	201	SUPERFAMILY	SSF52540	P-loop containing nucleotide triphosphate hydrolases	12	188	1.20E-15	TRUE	IPR027417	P-loop containing nucleoside triphosphate hydrolase	MAG95060.1	45.5	178	89	5	11	186	7	178	9.10E-32	147.5	202	280	N/A	N/A		MAG95060.1 hypothetical protein [Rhodospirillaceae bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_41	(35813..36208)	1	Lokiarchaeota	Lytic	None	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			WP_085169313.1	39.7	411	233	9	3	403	5	410	1.00E-80	311.2	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_085169313.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			WP_047117269.1	39.9	411	232	9	3	403	5	410	5.80E-81	312	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047117269.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			WP_012672156.1	39.9	411	232	9	3	403	5	410	5.80E-81	312	423	421	Spirochaetes	Brachyspira hyodysenteriae;Brachyspira hyodysenteriae WA1	159;565034	WP_012672156.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			WP_047115456.1	39.9	411	232	9	3	403	5	410	4.50E-81	312.4	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047115456.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			WP_047104795.1	39.9	411	232	9	3	403	5	410	3.40E-81	312.8	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047104795.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			WP_047116535.1	40.5	415	224	10	3	403	5	410	1.50E-81	313.9	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047116535.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			OGN04114.1	39.4	442	240	8	3	419	9	447	3.10E-82	316.2	423	452	Candidatus Yanofskybacteria	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17	1802668	OGN04114.1 hypothetical protein A2831_02275 [Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			MBA3047748.1	41.7	439	228	9	3	416	11	446	1.10E-87	334.3	423	451	N/A	N/A		MBA3047748.1 glycosyltransferase family 4 protein [Candidatus Falkowbacteria bacterium]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			KKQ77607.1	41.6	440	229	7	3	416	8	445	3.10E-90	342.8	423	446	0;Candidatus Zambryskibacteria	Parcubacteria group bacterium GW2011_GWA1_38_7;Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_39_63;Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_FULL_39_19;Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_12_FULL_39_21;Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_39_39	1618783;1802733;1802746;1802752;1802758	KKQ77607.1 Glycosyl transferase, group 1-like protein [Parcubacteria group bacterium GW2011_GWA1_38_7]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	3	335	6.28E-37	TRUE			PJE67693.1	42.6	444	225	9	3	420	10	449	6.70E-93	351.7	423	470	Candidatus Shapirobacteria	Candidatus Shapirobacteria bacterium CG10_big_fil_rev_8_21_14_0_10_40_9	1974888	PJE67693.1 glycosyl transferase, group 1-like protein [Candidatus Shapirobacteria bacterium CG10_big_fil_rev_8_21_14_0_10_40_9]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			WP_085169313.1	39.7	411	233	9	3	403	5	410	1.00E-80	311.2	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_085169313.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			WP_047117269.1	39.9	411	232	9	3	403	5	410	5.80E-81	312	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047117269.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			WP_012672156.1	39.9	411	232	9	3	403	5	410	5.80E-81	312	423	421	Spirochaetes	Brachyspira hyodysenteriae;Brachyspira hyodysenteriae WA1	159;565034	WP_012672156.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			WP_047115456.1	39.9	411	232	9	3	403	5	410	4.50E-81	312.4	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047115456.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			WP_047104795.1	39.9	411	232	9	3	403	5	410	3.40E-81	312.8	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047104795.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			WP_047116535.1	40.5	415	224	10	3	403	5	410	1.50E-81	313.9	423	421	Spirochaetes	Brachyspira hyodysenteriae	159	WP_047116535.1 glycosyltransferase [Brachyspira hyodysenteriae]
`Fenrir Meg22_1012`	Meg22_1012_scaffold_2kb_scaffold_226_42	(36211..37479)	-1	Lokiarchaeota	Lytic	K00754	bshA; L-malate glycosyltransferase [EC:2.4.1.-]	422	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	40	333	4.80E-31	TRUE			OGN04114.1	39.4	442	240	8	3	419	9	447	3.10E-82	316.2	423	452	Candidatus Yanofskybacteria	Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17	1802668	OGN04114.1 hypothetical protein A2831_02275 [Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17]
